"Piso en calle d'Alfons XII, 30, Sant Gervasi - Galvany, Barcelona",1.450,€/mes,3 ,90 ,4ª planta exterior con ascensor
"Piso en Parc Central - Colomer, Sant Cugat del Vallès",1.750,€/mes,3 ,118 ,3ª planta exterior con ascensor
"Piso en calle de Sant Miquel, Barcelona, La Barceloneta, Barcelona",630,€/mes,1 ,37 ,3ª planta exterior sin ascensor
"Ático en Eixample, Sant Cugat del Vallès",1.450,€/mes,2 ,90 ,2ª planta exterior con ascensor
"Piso en calle de Marià Ribas I Bertran, Via Europa/Parque Central, Mataró",865,€/mes,3 ,83 , interior con ascensor
"Chalet adosado en Eixample, Sant Cugat del Vallès",2.000,€/mes,3 ,280 ,
"Piso en calle de Numància, Les Corts, Barcelona",1.350,€/mes,4 ,95 ,3ª planta exterior con ascensor
"Chalet adosado en Mirasol, Sant Cugat del Vallès",2.300,€/mes,4 ,172 ,
"Chalet en calle Rosella, Sant Antoni de Vilamajor",1.300,€/mes,4 ,180 ,3 horas
"Casa o chalet independiente en Golf, Sant Cugat del Vallès",5.000,€/mes,8 ,661 ,
Piso en Sant Fruitós de Bages,400,€/mes,2 ,47 ,1ª planta exterior con ascensor
"Piso en Josep Tarradellas, Can Matas, Sant Cugat del Vallès",1.750,€/mes,3 ,85 ,3ª planta exterior con ascensor
"Piso en avenida del Paralelo, Barcelona, El Poble Sec - Parc de Montjuïc, Barcelona",1.500,€/mes,3 ,100 ,4ª planta exterior con ascensor
"Chalet adosado en Valldoreix, Sant Cugat del Vallès",3.950,€/mes,7 ,585 ,
"Piso en calle Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona",980,€/mes,1 ,52 ,2ª planta exterior con ascensor
"Piso en Can Matas, Sant Cugat del Vallès",1.700,€/mes,3 ,90 ,Bajo exterior con ascensor
"Piso en Palomar, Sant Andreu, Barcelona",1.350,€/mes,3 ,104 ,3ª planta exterior con ascensor
"Piso en Golf, Sant Cugat del Vallès",2.900,€/mes,5 ,213 ,1ª planta exterior con ascensor
"Ático en calle de Sant Dalmir, Barcelona, La Teixonera, Barcelona",2.300,€/mes,5 ,180 ,5ª planta exterior con ascensor
"Ático en Centre - Estació, Sant Cugat del Vallès",1.390,€/mes,4 ,120 ,4ª planta exterior sin ascensor
"Ático en calle de Romans, 3, El Camp d'En Grassot i Gràcia Nova, Barcelona",1.200,€/mes,2 ,60 ,4ª planta exterior con ascensor
"Casa o chalet independiente en Arxius, Sant Cugat del Vallès",4.800,€/mes,5 ,465 ,
"Piso en arco de Sant Ramon de Call, El Gòtic, Barcelona",1.250,€/mes,2 ,72 ,4ª planta exterior sin ascensor
"Ático en Can Matas, Sant Cugat del Vallès",1.400,€/mes,3 ,99 ,2ª planta exterior con ascensor
"Piso en arco de Sant Martí, El Guinardó, Barcelona",1.200,€/mes,3 ,80 ,3ª planta exterior sin ascensor
"Piso en Parc Central - Colomer, Sant Cugat del Vallès",1.800,€/mes,2 ,80 ,Bajo exterior con ascensor
"Piso en avenida de Nostra Senyora del Vinyet, Sitges, Vinyet-Terramar-Can Pei-Can Girona, Sitges",1.650,€/mes,3 ,109 ,1ª planta exterior sin ascensor
"Casa o chalet independiente en Golf, Sant Cugat del Vallès",3.600,€/mes,5 ,350 ,
"Piso en Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",1.100,€/mes,1 ,53 ,2ª planta interior con ascensor
"Casa o chalet independiente en Bellaterra, Cerdanyola del Vallès",2.650,€/mes,4 ,290 ,
Ático en Calella,400,€/mes,1 ,50 ,4ª planta exterior sin ascensor
"Dúplex en Can Matas, Sant Cugat del Vallès",2.400,€/mes,4 ,118 ,4ª planta exterior con ascensor
"Chalet adosado en Gavà Mar, Gavà",4.000,€/mes,3 ,280 ,3 horas
"Casa o chalet independiente en Valldoreix, Sant Cugat del Vallès",9.000,€/mes,6 ,570 ,
"Dúplex en calle de Basea, Barcelona, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.150,€/mes,1 ,62 ,3ª planta exterior con ascensor
"Piso en Arxius, Sant Cugat del Vallès",2.300,€/mes,4 ,137 ,1ª planta exterior con ascensor
"Piso en calle de Felip II, Barcelona, El Congrés i els Indians, Barcelona",1.350,€/mes,3 ,91 ,7ª planta exterior con ascensor
"Casa o chalet independiente en Sant Francesc-El Coll, Sant Cugat del Vallès",6.000,€/mes,7 ,652 ,
"Estudio en vallespir, Sants, Barcelona",1.300,€/mes,200 ,Bajo ,4 horas
"Piso en Coll Favà - Can Magí, Sant Cugat del Vallès",1.800,€/mes,1 ,63 ,2ª planta exterior con ascensor
"Piso en Caspe, La Dreta de l'Eixample, Barcelona",1.950,€/mes,4 ,150 ,1ª planta exterior con ascensor
"Casa o chalet independiente en Golf, Sant Cugat del Vallès",6.500,€/mes,5 ,432 ,
"Piso en calle del Sabateret, 4, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.300,€/mes,2 ,85 ,3ª planta exterior con ascensor
"Casa o chalet independiente en Valldoreix, Sant Cugat del Vallès",3.500,€/mes,6 ,400 ,
"Estudio en paseo DE GRACIA, La Dreta de l'Eixample, Barcelona",1.300,€/mes,50 ,5ª planta ,4 horas
"Casa o chalet independiente en Mirasol, Sant Cugat del Vallès",4.500,€/mes,5 ,365 ,
"Piso en Bailen, La Dreta de l'Eixample, Barcelona",1.600,€/mes,3 ,135 ,2ª planta exterior con ascensor
"Piso en Coll Favà - Can Magí, Sant Cugat del Vallès",2.300,€/mes,2 ,75 ,2ª planta exterior con ascensor
"Piso en calle DE NAPOLS, El Camp d'En Grassot i Gràcia Nova, Barcelona",1.200,€/mes,3 ,80 ,3ª planta exterior con ascensor
"Casa o chalet independiente en Parc Central - Colomer, Sant Cugat del Vallès",2.800,€/mes,4 ,200 ,
"Estudio en calle d'en Serra, Barcelona, 21, El Gòtic, Barcelona",1.100,€/mes,65 ,Bajo ,4 horas
"Casa o chalet independiente en Golf, Sant Cugat del Vallès",5.000,€/mes,6 ,578 ,
"Piso en Gran Via L-H, Hospitalet de Llobregat",1.350,€/mes,3 ,100 ,3ª planta exterior con ascensor
"Casa o chalet independiente en Eixample, Sant Cugat del Vallès",14.000,€/mes,6 ,1.237 ,
"Piso en Gran Vía de les Corts Catalanas, Sant Martí de Provençals, Barcelona",950,€/mes,3 ,105 ,2ª planta exterior con ascensor
"Ático en Diputacion, La Dreta de l'Eixample, Barcelona",1.450,€/mes,1 ,65 ,5ª planta exterior con ascensor
"Piso en calle de Bonavista, Barcelona, Vila de Gràcia, Barcelona",1.250,€/mes,3 ,100 ,4ª planta exterior con ascensor
"Piso en calle de Villarroel, Barcelona, L'Antiga Esquerra de l'Eixample, Barcelona",1.250,€/mes,2 ,52 ,4ª planta exterior con ascensor
"Piso en Sant Gervasi - Galvany, Barcelona",1.000,€/mes,1 ,55 ,2ª planta exterior con ascensor
"Piso en Gran Via de les Corts Catalanes, Barcelona, 191, La Bordeta, Barcelona",1.600,€/mes,2 ,84 ,8ª planta exterior con ascensor
"Piso en calle de Buenos Aires, Barcelona, L'Antiga Esquerra de l'Eixample, Barcelona",1.650,€/mes,2 ,100 ,5ª planta exterior con ascensor
"Piso en calle de Nàpols, El Camp d'En Grassot i Gràcia Nova, Barcelona",1.040,€/mes,1 ,63 ,1ª planta exterior sin ascensor
"Piso en MESTRE NICOLAU, Sant Gervasi - Galvany, Barcelona",1.150,€/mes,1 ,50 ,5ª planta exterior con ascensor
"Dúplex en Duquesa de Orleans, Sarrià, Barcelona",1.650,€/mes,2 ,90 ,2ª planta exterior con ascensor
"Piso en calle de les Escoles Pies, Barcelona, 70, Les Tres Torres, Barcelona",1.400,€/mes,2 ,70 ,Bajo exterior sin ascensor
"Piso en Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",1.490,€/mes,2 ,75 ,4ª planta exterior con ascensor
"Piso en calle d'en Roca, Barcelona, El Gòtic, Barcelona",1.100,€/mes,2 ,72 ,3ª planta exterior sin ascensor
"Ático en calle de Fluvià, s/n, Provençals del Poblenou, Barcelona",2.200,€/mes,3 ,125 ,20ª planta exterior con ascensor
"Piso en Sant Antoni, Barcelona",2.400,€/mes,4 ,180 ,3ª planta exterior con ascensor
"Ático en calle de Pere IV, El Parc i la Llacuna del Poblenou, Barcelona",2.300,€/mes,2 ,141 ,8ª planta exterior con ascensor
"Piso en rambla NOVA, Col-Legis Nou, Mollet del Vallès",950,€/mes,4 ,90 ,1ª planta exterior con ascensor
"Ático en Mallorca, La Nova Esquerra de l'Eixample, Barcelona",1.050,€/mes,1 ,80 ,10ª planta exterior con ascensor
"Piso en boters, El Gòtic, Barcelona",1.100,€/mes,2 ,76 ,1ª planta exterior con ascensor
"Piso en calle de Mallorca, El Camp de l'Arpa del Clot, Barcelona",1.750,€/mes,3 ,95 ,3ª planta exterior con ascensor
"Piso en Sant Antoni, Barcelona",1.350,€/mes,3 ,70 ,4ª planta exterior con ascensor
"Piso en plaza de Lesseps, Vila de Gràcia, Barcelona",1.350,€/mes,4 ,120 ,6ª planta exterior con ascensor
"Piso en El Poblenou, Barcelona",2.300,€/mes,4 ,125 ,10ª planta exterior con ascensor
"Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",1.100,€/mes,3 ,75 ,5ª planta exterior con ascensor
"Piso en calle de la Portaferrissa, Barcelona, El Gòtic, Barcelona",1.170,€/mes,1 ,51 ,3ª planta exterior con ascensor
"Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona",1.250,€/mes,2 ,70 ,3ª planta exterior con ascensor
"Piso en calle de la Comtessa de Pardo Bazán, Barcelona, La Sagrera, Barcelona",1.100,€/mes,3 ,75 ,Entreplanta exterior con ascensor
"Ático en calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",1.100,€/mes,2 ,60 ,8ª planta exterior con ascensor
"Piso en Francesc Carbonell, 21, Sarrià, Barcelona",3.200,€/mes,3 ,210 ,3ª planta exterior con ascensor
"Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona",1.275,€/mes,2 ,70 ,3ª planta exterior con ascensor
"Piso en calle de Bruniquer, Barcelona, Vila de Gràcia, Barcelona",1.300,€/mes,3 ,82 ,3ª planta exterior sin ascensor
"Piso en calle de Sèneca, Vila de Gràcia, Barcelona",1.300,€/mes,2 ,60 ,1ª planta  con ascensor
"Piso en calle de l'Avenir, Barcelona, Sant Gervasi - Galvany, Barcelona",1.075,€/mes,1 ,41 ,1ª planta exterior con ascensor
"Piso en calle de Ramon Turró, La Vila Olímpica del Poblenou, Barcelona",1.000,€/mes,1 ,45 ,1ª planta  con ascensor
"Piso en El Raval, Barcelona",1.400,€/mes,3 ,60 ,1ª planta exterior con ascensor
"Chalet adosado en Passatge de Xile, Barcelona, La Maternitat i Sant Ramon, Barcelona",1.700,€/mes,3 ,170 ,
"Piso en calle de Bac de Roda, Barcelona, 100, Provençals del Poblenou, Barcelona",1.500,€/mes,2 ,73 ,8ª planta exterior con ascensor
"Piso en calle del Cardenal Reig, Barcelona, La Maternitat i Sant Ramon, Barcelona",1.525,€/mes,4 ,100 ,11ª planta exterior con ascensor
"Piso en calle de Benet Mateu, Barcelona, 26, Sarrià, Barcelona",1.750,€/mes,3 ,115 ,6ª planta exterior con ascensor
"Piso en tramuntana, La Pineda, Castelldefels",1.500,€/mes,3 ,100 ,3ª planta exterior sin ascensor
"Piso en calle de Sant Pau, Barcelona, El Raval, Barcelona",995,€/mes,2 ,68 ,3ª planta exterior sin ascensor
"Ático en bolivia, El Parc i la Llacuna del Poblenou, Barcelona",1.000,€/mes,2 ,60 ,7ª planta exterior con ascensor
"Dúplex en riera de Sant Miquel, Barcelona, Vila de Gràcia, Barcelona",1.100,€/mes,1 ,72 ,Bajo exterior sin ascensor
"Piso en calle Enrique Granados, Barcelona, L'Antiga Esquerra de l'Eixample, Barcelona",1.000,€/mes,1 ,52 ,1ª planta interior con ascensor
"Piso en calle de la Portaferrissa, Barcelona, El Gòtic, Barcelona",1.390,€/mes,2 ,114 ,1ª planta exterior con ascensor
"Ático en calle de Muntaner, Sant Gervasi - Galvany, Barcelona",990,€/mes,45 ,9ª planta ,09 abr 
"Piso en cardenal reig, La Maternitat i Sant Ramon, Barcelona",995,€/mes,3 ,80 ,6ª planta exterior con ascensor
"Chalet adosado en Levantina-Montgavina-Quintmar, Sitges",2.200,€/mes,4 ,270 ,
"Ático en Vallcarca i els Penitents, Barcelona",950,€/mes,3 ,106 ,3ª planta exterior con ascensor
"Piso en Mas d'En Serra-Els Cards, Sant Pere de Ribes",1.700,€/mes,3 ,109 ,1ª planta exterior sin ascensor
"Piso en calle Unio, El Raval, Barcelona",1.350,€/mes,2 ,74 ,2ª planta exterior con ascensor
"Casa o chalet independiente en Gavà Mar, Gavà",10.000,€/mes,9 ,826 ,
"Piso en calle Terradellas, 4, Bagà",200,€/mes,2 ,60 ,Bajo exterior sin ascensor
"Casa o chalet independiente en Gran Via del Mar-Zona Universitaria, Castelldefels",3.000,€/mes,5 ,170 ,
"Piso en MEXIC, 20, La Font de la Guatlla, Barcelona",750,€/mes,1 ,40 ,Bajo exterior con ascensor
"Chalet adosado en Gavà Mar, Gavà",3.600,€/mes,4 ,265 ,
"Dúplex en via Augusta, Sant Gervasi - Galvany, Barcelona",1.750,€/mes,2 ,100 ,7ª planta exterior con ascensor
"Piso en Centre, Sitges",1.800,€/mes,3 ,90 ,5ª planta exterior con ascensor
"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2.900,€/mes,3 ,132 ,1ª planta exterior con ascensor
"Casa o chalet independiente en Levantina-Montgavina-Quintmar, Sitges",2.350,€/mes,5 ,242 ,
"Piso en camelies, El Camp d'En Grassot i Gràcia Nova, Barcelona",1.300,€/mes,4 ,135 ,3ª planta exterior con ascensor
"Casa o chalet independiente en Vallpineda-Rocamar, Sant Pere de Ribes",6.500,€/mes,5 ,184 ,
"Piso en calle d'En Mònec, Barcelona, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.200,€/mes,2 ,50 ,3ª planta exterior sin ascensor
"Dúplex en San Sebastian-Aiguadolç, Sitges",2.400,€/mes,4 ,299 ,Bajo exterior sin ascensor
"Piso en Sant Gervasi - La Bonanova, Barcelona",1.200,€/mes,1 ,66 ,Semi-sótano exterior con ascensor
"Chalet adosado en Can Bou, Castelldefels",2.500,€/mes,4 ,242 ,
"Piso en Gran Vía de las Cortes Catalanas, Barcelona, La Dreta de l'Eixample, Barcelona",975,€/mes,1 ,55 ,2ª planta exterior con ascensor
"Casa o chalet independiente en Gavà Mar, Gavà",14.000,€/mes,5 ,802 ,
"Piso en calle de Rogent, Barcelona, El Camp de l'Arpa del Clot, Barcelona",975,€/mes,3 ,67 ,Entreplanta exterior sin ascensor
"Dúplex en Vinyet-Terramar-Can Pei-Can Girona, Sitges",2.600,€/mes,4 ,219 ,2ª planta exterior con ascensor
"Piso en calle Major de Sarrià, Barcelona, Sarrià, Barcelona",1.350,€/mes,2 ,65 ,2ª planta exterior sin ascensor
"Piso en Centre, Sitges",1.850,€/mes,4 ,121 ,2ª planta exterior con ascensor
"Piso en General Mitre, El Putxet i el Farró, Barcelona",2.100,€/mes,3 ,120 ,7ª planta exterior con ascensor
"Piso en Vinyet-Terramar-Can Pei-Can Girona, Sitges",3.000,€/mes,3 ,230 ,Bajo exterior con ascensor
"Piso en paseo de Sant Joan, Barcelona, La Dreta de l'Eixample, Barcelona",1.800,€/mes,4 ,110 ,3ª planta exterior con ascensor
"Casa o chalet independiente en Montmar, Castelldefels",4.000,€/mes,5 ,218 ,
"Ático en Baixada de la Glòria, Barcelona, Vallcarca i els Penitents, Barcelona",1.150,€/mes,2 ,58 ,1ª planta interior sin ascensor
"Piso en Centre, Sitges",950,€/mes,2 ,91 ,2ª planta exterior con ascensor
"Piso en Les Corts, Barcelona",1.300,€/mes,2 ,75 ,6ª planta exterior con ascensor
"Casa o chalet independiente en calle de l'Advocat Cirera, Centre, Sabadell",1.600,€/mes,4 ,220 ,
"Piso en calle de Vilamarí, Barcelona, 27, Sant Antoni, Barcelona",1.000,€/mes,2 ,75 ,Entreplanta exterior con ascensor
"Piso en calle del Marquès de Comillas, Centre, Sabadell",880,€/mes,2 ,60 ,3ª planta exterior con ascensor
"Ático en paseo de la Mare de Déu del Coll, Barcelona, 52, El Coll, Barcelona",1.050,€/mes,2 ,95 ,9ª planta exterior con ascensor
"Casa o chalet independiente en Can Serrafossà - La Perla - Els Avets, Rubí",1.550,€/mes,5 ,220 ,
"Piso en calle de Sant Elm, La Barceloneta, Barcelona",1.050,€/mes,1 ,35 ,4ª planta exterior sin ascensor
"Piso en avenida Lluís Companys i Jover, Centre - Estació, Sant Cugat del Vallès",1.190,€/mes,3 ,110 ,4ª planta exterior con ascensor
"Piso en calle de Jaume I, 6, La Concòrdia, Sabadell",840,€/mes,3 ,85 ,Entreplanta exterior con ascensor
"Piso en calle de Prim, Segle Xx, Terrassa",575,€/mes,1 ,45 ,3ª planta exterior con ascensor
"Piso en calle d'Antoni Agraz, 16, Can Matas, Sant Cugat del Vallès",1.250,€/mes,2 ,80 ,3ª planta exterior con ascensor
"Piso en calle de Sicília, Roc Blanc, Terrassa",900,€/mes,3 ,145 ,2ª planta exterior con ascensor
"Piso en balmes, Sant Gervasi - Galvany, Barcelona",890,€/mes,1 ,40 ,2ª planta exterior con ascensor
"Ático en calle de Pere Calders, Volpelleres, Sant Cugat del Vallès",1.700,€/mes,4 ,120 ,4ª planta exterior con ascensor
"Piso en calle de la Comtessa de Pardo Bazán, Barcelona, La Sagrera, Barcelona",1.100,€/mes,3 ,75 ,Entreplanta exterior con ascensor
"Ático en avenida de la Mare de Déu de Montserrat, Barcelona, s/n, El Guinardó, Barcelona",1.050,€/mes,3 ,92 ,5ª planta exterior con ascensor
"Piso en numancia, 95, Les Corts, Barcelona",1.350,€/mes,4 ,86 ,3ª planta exterior con ascensor
"Piso en Casagemes - Canyadó, Badalona",1.150,€/mes,1 ,91 ,Bajo exterior sin ascensor
"Piso en calle de Violant d'Hongria Reina d'Aragó, Barcelona, Sants - Badal, Barcelona",850,€/mes,1 ,50 ,1ª planta exterior con ascensor
"Piso en avenida de la República Argentina, El Putxet i el Farró, Barcelona",1.050,€/mes,3 ,96 ,3ª planta  con ascensor
"Piso en calle DEN ROCA, El Gòtic, Barcelona",825,€/mes,2 ,65 ,2ª planta exterior con ascensor
"Piso en calle de València, La Nova Esquerra de l'Eixample, Barcelona",1.490,€/mes,2 ,75 ,4ª planta exterior con ascensor
"Ático en El Gòtic, Barcelona",1.900,€/mes,1 ,40 ,7ª planta exterior con ascensor
"Piso en calle de València, 465, La Sagrada Família, Barcelona",925,€/mes,1 ,60 ,1ª planta exterior con ascensor
"Casa o chalet independiente en Montmar, Castelldefels",6.350,€/mes,6 ,346 ,4 horas
"Piso en Lope de vega, El Poblenou, Barcelona",1.350,€/mes,3 ,70 ,Bajo exterior sin ascensor
"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1.600,€/mes,3 ,125 ,2ª planta exterior sin ascensor
"Piso en paseo MARÍTIMO, Lluminetes, Castelldefels",1.950,€/mes,4 ,127 ,Bajo exterior sin ascensor
"Estudio en calle de l'Allada-Vermell, Sant Pere - Santa Caterina i la Ribera, Barcelona",850,€/mes,30 ,3ª planta ,4 horas
"Piso en fabrica, 1, Centre - Estació, Sant Cugat del Vallès",1.250,€/mes,3 ,100 ,2ª planta exterior con ascensor
"Piso en paseo DE LA REINA ELISENDA, Sarrià, Barcelona",750,€/mes,1 ,42 ,3ª planta exterior con ascensor
"Piso en calle de Villar, El Guinardó, Barcelona",1.155,€/mes,2 ,60 ,1ª planta exterior con ascensor
"Piso en avenida de la Ribera, La Ribera, Montcada i Reixac",600,€/mes,3 ,60 ,3ª planta exterior con ascensor
"Piso en calle de Tolrà, El Carmel, Barcelona",1.470,€/mes,3 ,119 ,4ª planta exterior con ascensor
"Piso en avenida Madrid, La Maternitat i Sant Ramon, Barcelona",1.200,€/mes,3 ,85 ,7ª planta exterior con ascensor
"Piso en calle de Provençals, Sant Martí de Provençals, Barcelona",1.100,€/mes,2 ,66 ,1ª planta exterior con ascensor
"Ático en BASSA DE LA RODONDA, Centre, Sitges",1.000,€/mes,2 ,70 ,2ª planta exterior con ascensor
"Piso en calle de Cabanes, El Poble Sec - Parc de Montjuïc, Barcelona",1.020,€/mes,2 ,70 ,2ª planta exterior con ascensor
"Estudio en TALLERS, El Raval, Barcelona",670,€/mes,28 ,4ª planta ,4 horas
"Piso en calle de Ballester, El Putxet i el Farró, Barcelona",1.750,€/mes,4 ,112 ,1ª planta interior con ascensor
"Casa o chalet independiente en Pins, Sant Just Desvern",1.350,€/mes,3 ,90 ,4 horas
"Piso en calle de Floridablanca, Sant Antoni, Barcelona",1.760,€/mes,4 ,106 ,Entreplanta exterior con ascensor
"Piso en calle de Atenas, Barcelona, Sant Gervasi - Galvany, Barcelona",1.600,€/mes,4 ,115 ,1ª planta exterior con ascensor
"Piso en calle del Bruc, Bufalà, Badalona",1.235,€/mes,3 ,136 ,3ª planta exterior con ascensor
"Piso en El Gòtic, Barcelona",1.700,€/mes,1 ,700 ,1ª planta exterior con ascensor
"Piso en calle de Roger de Llúria, La Morera, Badalona",1.185,€/mes,3 ,168 ,2ª planta exterior con ascensor
"Piso en calle de Guifré, Barcelona, 2, El Raval, Barcelona",700,€/mes,1 ,45 ,2ª planta interior sin ascensor
"Piso en calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",985,€/mes,3 ,72 ,Entreplanta exterior sin ascensor
"Piso en vilaros, 5, Sant Gervasi - La Bonanova, Barcelona",950,€/mes,1 ,50 ,3ª planta exterior con ascensor
